,Text,Labelled_topic
989,"i ordered this on 8/29/10, and it didn't ship out until three and a half weeks later. it's 10/12/10 and i still haven't received it yet. next time, i plan to order from a merchant who can fulfill it in a reasonable timeframe.  as far as the product is concerned, i do like that the similac liquid formula in the 32oz size doesn't contain BPA. i was really upset when i researched and discovered that the single-use ready-made liquid containers and large powdered containers both contain BPA. i would expect more diligence from similac to be BPA-free in all of their packaging.",3
996,The plant arrived dead.  It cost as much to ship.  I did not want to hassle with any kind of return.  I should know better than to buy a plant on line.,3
998,"In my constant search for gluten free products, I was happy to find this snack bar.  Generally this type product leaves much to be desired, taste wise.  I am very pleased with the taste of this bar and will continue to use it.  I will probably end up trying all the flavors.  I have been happy to find Amazon carries such a good variety of gluten free foods.",3
1000,I bought these from a large chain pet store. after reading the reviews I checked the bag... made in China. I threw the whole bag away. I wish I would have read the reviews first!,3
1002,These treats are great.  The dog is crazy about them.  They are small but he really likes them.  You can also use them to conceal small pills if you need to give your dog medicine.,3
1005,"My chihuahuas like this treat, but they do not eat it with enthusiasm. They hesitate and let it sit quite often.",3
1007,"4-year old Elkhound loves this food, and it keeps her in great health.  Amazon has the best price I've found for this food, and it's even better with subscribe and save.  I highly recommend it.",3
1015,I bought these for my son to take to work for lunch. Apparently his co-workers found the smell so offensive they asked him not to eat it at work again. Maybe it was a bad batch...,3
1019,These are great for packing lunches or snacks on the go without all of the bad stuff you get in the other commercially available products.  Great price with the free shipping over $25 too.  Will definitely buy again.,3
1031,I like giving my son some prunes once in a while to get him regular.  The price for this 12 pack is outstanding. It came neatly packed to prevent damage. I love Earth's Best baby food.,3
1063,Used for less then 2 months both cats fur began falling out bad. Stopped using it & the cats fur is back to fine. Back to feeding my cats Nature's Variety instinct. I baught this PetGaurd product at Fairway Market not Amazon. Will not use it again.,3
1064,"As another reviewer stated, many of the reviews for this product are actually for a DIFFERENT raw cacao powder- from alive and aware, ecuadorian criollo raw cacao powder. That is what I ordered about 3 months ago and it was AWESOME! I am almost out and when I went to reorder my amazon account directed me to this product, from SAQUIN??, which is NOT what I ordered, and it is more expensive- the same base price but i got it with FREE shipping, not 15 bucks so that is a big price increase.  I know it was still from alive and aware mid-february, but recently something changed. I am really confused/irritated how my review for ""alive and aware raw cacao"" got switched to a different brand from a different seller?!?! i mean, can't they just say ""out of stock"" or ""currently unavailable"" like they do with other stuff. why would they switch reviews around? Seems very underhanded to transfer reviews from a different product to a newer one, especially since as the other reviewer stated they are NOT comparable and this stuff from SAQUIN is terrible compared to what we were getting from alive and aware. also the price increase is pretty shocking! i guess it is the market, and raw cacao is in higher demand. Too bad that was such an awesome price for really awesome cacao. I did recently order alive and aware's raw criollo cacao nibs and i highly recommend those. they are as the description states, from alive and aware, not another brand. Frankly I am beginning to wonder about some of the ""brands"" and ""vendors"" that ship from Amazon. I know they have warehouses in different parts of the country, but it is a little suspicious and I just wish there was more transparency about what comes from Amazon and what comes from a different company. seems like halal everyday, alive and aware, etc, are almost interchangable since amazon took the liberty to take reviews from alive and aware and post them to halaleveryday/saquin. are these really different companies, under the auspices of amazon, or is it amazon by a different name only? like the other reviewer said, he ordered something that said ""alive and aware"" in the description and when it came it was from saquin/halal everyday.  who knows. i just want some more transparency so i can have more trust when ordering from amazon.  For now, i am going to seek out another source, not through amazon, that stands behind their cacao. it is very important to me, for health benefits and the ecological/social impacts of where it is harvested, to know that i am getting top-notch, certified organic, raw cacao. if amazon is going to be so wishy-washy and sneaky, I'm going elsewhere. (wagging finger at amazon!)  I think for now I will leave the following review for alive and aware in case they do bring it back.  Heavens to Besty, this stuff ROCKS!! It is such a good value too, maybe the best out there as I have def shopped around.  I have tried a few different brands of raw organic cacao powder, and this is certainly top-notch.  Kudos to Alive and Aware for offering it at such a reasonable price!! I am not a raw foodie per say, but I try to follow a neo-paleo protocol which includes super foods such as raw cacao.  Properly prepared, with just enough natural sweetener, I think this is a truly guilt-free pleasure.  It is LOADED with antioxidants, as you probably know.  So go ahead, get the big bag.  You can then share it with friends and family and turn them on to this super groovy super food ""of the Gods"" (theobroma) as they say :) My favorite way to consume it is actually as not so hot cocoa- I just whisk it into gently heated fresh (raw) whole milk or cream (so it's not too hot and to preserve as much nutrients as possible, I know it's not 100% raw  but hey this is how I love it!), add just enough sweetener (I like sorghum molasses, a scant t-spoon), a bit of maca powder, a dash of real salt, and after that's thoroughly whisked I top it off with a spoonful of EVO COCONUT OIL- YUMM!!! I have converted everyone, even the kids I babysit (who used to prefer swiss miss). Or I make a concentrated warm cocoa beverage sans maca and coconut oil and then stir it into my raw milk for a half gallon of raw chocolate milk, lightly sweetened.  You better believe it goes fast!!  I love my family to get their good old fashioned grass fed animal fats with bioavailable vitamins A, D and the X- factor (read Weston A Price) and loads of antioxidants from the cacao to boot.  Plus cacao activates the seratonin receptors and sorry I am bit fuzzy but you know it makes you feel good and happy!! Also process it with EVO Coconut Oil and sweetener such as sorghum or honey or maple syrup in your cuisinart for heavenly truffles- refrigerate for proper texture due to coconut oil.  I often toss in soaked,dried nuts and dried unsulfured fruit and shredded coconut for healthy truffle energy bars. just process in batches so it's kind of homogenous. Like those lara bars but cheaper and no packaging and even organic or raw. Go for it! Buy this huge bag, share the goodness and you'll be healthier and happier for it. I guarantee!!  PEACE be with You!",3
1076,We use it as a coating for fish. It comes out really great. Amazon has the best price.,3
1090,Very nice product for those wanting to enjoy the pleasure of lasagna but are on a gluten free diet. Great alternative.,3
1098,This is an awesome tasting snack.  The cheapest place near us is Trader Joe's and they sell it for $1.50.  Amazon is even cheaper!  You cannot just eat one.....we finish the whole bag each time we open it!,3
1116,I am using rice pasta because a family member is gluten intolerant. This pasta tastes so good that everyone in the household eats it.,3
1118,"I have not yet tried these crackers with s'mores, but they are very good with any kind of frosting, especially cream cheese frosting - a nice, quick treat that is gluten free.",3
1119,"My Shih Tzu loved these and I have been giving him these duck treats off and on for the past two years with no obvious problem even though they are made in China. Ordinarily I would not give my dog anything made in China, but I could not find any duck treats made in the USA. Well, recently I purchased a large package of these at a Pets Warehouse store. I would wake up and find throw up and diarrhea in the house seemingly every time I gave him a duck treat the day before. I didn't want to believe it. I thought perhaps his water bowl was slimy and cleaned it. All was well. I gave him another duck treat a few days later and he got sick again several hours later. Well, I stopped giving him Dogswell Happy Hips Duck treats and he has been fine since then.  So, I don't know if it's just a bad batch of treats or if he somehow became sensitive to these treats or if they are contaminated with something. Not going to take any more chances with this brand.",3
1122,"We are white popcorn enthusiasts, and were very pleased with this product.  Large, tender kernels of poped corn.  Used an electric, self stirring poper.  Worth the cost.",3
1128,"This is by far the best tasting thing that's come from a goat in years! Bullsburg Creamery, Man Chowder Dairy or Goat Coat can't hold a candle to this stuff. Drink it, bake it, snort it...it's all good.",3
1143,"I used to like this product until I learned that it is made in China!  How many more horror stories do we need to hear about such atrocities as lead in baby toys made in China, contaminated baby formula made in China, contaminated tooth paste made in China, and poisoned pet food before we learn that -- if it comes from China-- it should not go in your mouth, your baby's mouth, or your pet's mouth??!!!",3
1153,if you want a healthy treat and one that is very satisfying try the lara bars. an important plus is that is soy free which is important to a lot of people these days.,3
1161,"Sojo's diet lacks calcium, and if fed as directed will cause severe metabolic bone disease in your dog.  This diet requires supplementation with a balanced calcium/phosphorous additive to be safe.",3
1174,I ordered 2 bags of this item and paid $12.50 per bag.  When I received it I saw it came from Trader Joes. So the next time I needed some I went to our local Trader Joes and paid $3.99 per bag.  Unbelievable!!!,3
1180,"I thought that this was a decent price when I ordered it. Two days later I went to a foodstore which had not carried it and found that they had begun stocking the litter for $7.98. I like this product(and so does my fussy cat), but feel that I have been ripped off.",3
1186,The first 12 were great the second 12 was spoiled But amazon contacted the supplier and shipped another batch so far they are ok.,3
1193,"We have been using Newman's organic dry dog food for over 5 years...it was a Godsend when we discovered it. Our little Jack had such severe allergies she was tormented day and night with unrelieved itching...after trying endless other avenues to find relief for her we were to the point we thought we might have to have her put down for her to find relief. Then the idea came up that maybe she had chemical sensitivities...so we decided to go organic...all her deals miraculously cleared up once we started the Newman's. However after giving glowing reviews for many years, we now have to concede something has changed...our little Jack's itching returned to the point of drawing blood. It is clear something changed and I believe it clearly is no longer as organic as it once was...we are on the hunt again. I am not saying it does not have good quality ingredients...but if you have a dog that is highly chemical sensitive...this likely is not for you. Too bad...it once was a superior product.",3
1205,"This is one of the better gluten free crusts I've tried. I prefer it to all the pre-made crusts. It takes some prep time, but the slightly doughy texture is well worth the wait. It is good, if not better, than crust I've had in gluten free pizzerias.",3
1215,"If your newborn cries inconsolably, you should try a lactose-free formula right away even though they're so expensive. However, the ingredients may not look so good.  It's important to shop around if you're going to use a lactose-free formula. Lactose-free formulas always are the most expensive and this one is loaded with processed corn syrup solids.  From Wikipedia: ""Baby colic (also known as infant colic, three-month colic, infantile colic and colic) is a condition in which an otherwise healthy baby cries or screams frequently and for extended periods without any discernible reason."" You'll know it if it happens to your baby, and it's awful to not be able to do anything to immediately relieve your baby.  It contains DHA, ARA and iron, but all baby formulas do because it is required by law.  Lactose-free formula is expensive is because it goes through a very specialized and difficult manufacturing process, I'm told by the company's public relations representative.  So much food in the U.S. is prepared with corn syrup solids, so that shouldn't be a worry, I'm told.  Ok, but I notice the obesity rate is high.",3
1216,"Tastes great and powder disolves with no problem. I no longer drink soda of any kind or caffeine. Just wish the powder was easier to find and more ""green"" - would be great if they sold it in tubs with a scoop.",3
1218,My entire family of 6 love this popcorn.  We're all big popcorn lovers...and are very picky!  We've converted to this brand.  My only complaint is that now we go through popcorn twice as fast!,3
1219,"My son just started the Gluten Free diet and I have tried some foods out there just seeing what he will eat. He loved it, I couldn't believe it at first but he kept eating. I'm really glad that I was able to find something that he loves to eat for breakfast. My little girl has starring to eat it to and she says it taste good. I buy it every time I run out cause I love eating it too.",3
1225,Two of the three plants were dying and are now dead. They all were tiny!!! They are suppose to catch flies but not one fly has been caught because they couldn't even fit in the bloom.  Rip Off!!! Do not do business with this vendor...,3
1236,"Came quickly, tastes good and pops well.  I like the separate flavor package for easier use.  I'm ordering a second case.",3
1239,I bought this product because it looked good not knowing if it would taste as good as it looked. Well it finally showed up by USPS well packaged. It's soft smells great and tastes even better. You won't be disappointed. I've already eaten five strips.,3
1240,"My 22-month old daughter has loved these ever since she started chewing her food.  They are tasty, healthy, and have zero additives.  On the downside, every few handfuls there is a pea that is as hard as a freaking ROCK.  I can barely crunch into it with my adult teeth, so I worry about what would happen if she really bites down on them with her baby teeth.  That being said, it's been months and nothing bad has happened...and it hasn't worried me enough to stop feeding her the peas, it's just something that I feel should be noted to those considering purchasing this otherwise excellent product.",3
1251,"These chip/crackers were very tasty... however people who have allergies or problems digesting corn - like me - need to beware. If you just read the front of the packet it seems as if they are made without wheat or corn. Not true, the main ingredient is corn.",3
1252,I have purchased these a couple times for my two dogs.  Great price (even with the expensive shipping charge) and long lasting.  There is nothing worse than paying $8 for a dog chew and then watching your dog eat it in less than 5 minutes!,3
1266,My daughter loves this!  She is picky so she doesn't always eat as many healthy foods as she should.  This flavor gives her the vegetables and protein that she needs.  It is a little bit grainier than other stage 2 foods but still very usable for babies over 6 months.,3
1277,Thank god that i tasted the metal before i swallowed them. I dont even get how it got mixed up with this. The candy itself is sex in mouth.,3
1282,"These chicken strips (and most others like them) are priced so low they are hard to resist. My dogs love them of course and for dogs who tolerate chicken, they should be excellent treats. However, I do not trust pet foods sourced from China. Most of you should remember the melamine disaster of several years ago that killed and permanantly injured over ten thousand pets. It remains almost impossible to determine the conditions under which chinese food products are produced and manufactured. The rumors in the veterinary world (I am a DVM)are that the majority of the chickens used in these cheap products are dead before processing. No one has any clue what, if any, adulterants are added. Many brands are irradiated (if this matters to you). Overall, I recommend purchasing pet food products that the manufacturer guarantees are made 100% from US grown and processed ingredients.",3
1294,"i had a second plant to replace the first one. it to came in sad shape, i should of went to a local nursery at least then i would of got a good plant. dont waste your time with this vender.",3
1295,"This popcorn has pretty fair flavor plain. I always add buttery oil and salt to it because I'm a fat-fat. I purchased this bag of popcorn 25 months ago and I still have about 4-5 pounds left. Next time I think I will get the 50 pound bag and I won't have to worry about buying popcorn for the rest of my life. You will save a ton of money by purchasing bulk bags of seeds and a popcorn popper. I highly recommend this product, along with the  Presto 04820 PopLite Hot Air Popper, White , for all popcorn lovers.",3
1300,"Not many processed foods are healthy.  Mary's Gone Crackers is about as good as it gets.  I enjoy them most with some raw almond butter that I get at Trader Joe's.  Six to ten of these crackers with the almond butter satisfy my need for a ""crunchy"" snack and I get a healthy blend of protein and carbs.",3
1304,"My dog loves them, loves them, loves them. I find them a bit pungent, they are fish after all but my opinion isn't the one that counts.",3
1308,"Over the past two years, thanks to Amazon, I have been sampling jerky from literally all over the U.S. I finally found a tasty, jerky that doesn't give my jawbone a workout. Great meat flavor, an excellent snack.",3
1312,"I just ordered this, came today and thought I would just try it, well to my amazement,My little Daisy ate it and wanted more.My little Dog is just 8 yrs but has trouble with Flare-ups with her pancreas, I have to avoid fats and corn with her and she needs more fiber. I have been making her dog food ,but she missed eating the dry,I wondered if it was small enough for her to chew , but it was.",3
1322,My husband complained that split peas didn't have any taste anymore.  He really likes these and said they taste like split peas used to taste.  Seem to be very good quality.,3
1333,"I ordered Jyoti Natural Foods looking for something healthy and quick, while providing a lot of protein. This tastes really good! I was shockingly surprised and relieved my money was well spent. I've had Indian food at very authentic places (have a lot of Indian friends) and I'd say this is very close to going out to eat. Highly recommend.",3
1336,"This is the worst Jerky I have ever tasted.  It is not edible, I actually gave it to my dog and he spit it out...I kid you not.  Don't buy this product unless you are a bar owner and want your customers to guzzle beers to put out the salty fire that is created when you eat a small bite of this crap!!!  I deserve a refund for buying this dog food....oh excuse me I forgot even my dog won't eat it :-)",3
1340,"This product comes from a very good company that makes a number of excellent Gluten free as well as non-gluten free baking products. DO NOT let the poor quality of this one product keep you from trying other products they make. This mix is a classic example of a very poorly designed and likely untested Gluten free product. It lacks enough sugar and moisture ingredients to make the finished product taste good and mix well. As with many Gluten Free products new to the market, you find yourself constantly adding ""something"" to try to make it right. To these, I had to add nearly a full cup of sugar to begin to dissipate the very bitter taste. I added both applesauce and plain yogurt during different baking sessions to get a consistency that would feel and move like a muffin mix. THIS mix takes too much ""Doctoring"" to be recommended at all until Hodgson Mill goes back to the drawing board and fixes this. BUT, Hodgson Mill does have other good products. Try their Blueberry Muffin Mix and hope that one day Amazon will carry a wider array of their Gluten Free offerings as many are very, very good.",3
1341,"We recently switched to formula and I have been looking all over for the cheapest price on our preferred formula. This was the cheapest price that I found anywhere, including the manufacturer and local big box stores. My package came in the advertised packaging, unlike some other reviews. I was very happy with the price, the product, and the value.",3
1355,I paid twice this with my Vet great price and my  dogs love them,3
1361,"I have tried other brand of oils, but this is the best by far, as it makes the popcorn taste better and it is easy to use.  I always said popcorn will taste great with all the right ingredients.",3
1369,"I have nasty food allergies to wheat, dairy, eggs, corn, peanuts, and about 2 dozen other foods so when I find something I can actually eat I have a tendency to buy a case.  Simply put, these are great.  They have a wonderful, soft texture with a mildly sweet (but not too sweet) flavor.  For anyone with allergies or intolerances like myself, they're a real lifesaver.  They're satisfying, nicely packaged, and very fresh tasting.  I'll be buying more.",3
1386,After reading a previous review I carefully inspected the cans when they arrived. The cans were immaculate and very clean so I felt relieved. After cooling in the fridge I ate the first can. The fruit was very mushy and not attractive to look at and frankly a disapointment but did not taste rotten per say. Only minutes later though my mouth felt like acid was eating at it and was very painful for hours even after washing out my mouth. I eat much canned and fresh fruit and this was a first for me. Only days later my teeth and gums were infected and I had to go to the dentist for the pain was so bad. He found infection and I had to undergo a treatment of antibiotics and painkillers before I was finally ok again after about 2 weeks. SHEESH! Needless to say I threw out the remaining cans of fruit! The problem must be at the source as the cans and packaging were 1st rate and shining clean. Quality control must really suck. I'm all for natural but great care must be taken so contamination is avoided. This is a foreign product and their health standards may be lacking there. I would stay far away from this stuff if you value your health!,3
1389,"got a popcorn machine as a gift for a basement family room.  have tried a few different popcorn oil products and been disappointed with the taste.  probably a little pricier to buy everything prepackaged this way, but the best flavor we've found.  very happy with our purchase & will definitely buy again!",3
1404,I am happy with my purchase. The mushrooms are mostly whole and have a quality shroomy smell to them (not old and dusty in other words).,3
1410,"Everyone likes this.  It's very salty, so you only need to use a tiny bit.  I add about half a teaspoon to the popcorn before popping and it's very tasty.  This carton should last for a long time.",3
1412,"My dog loves them, and we received them very quickly!  I highly recommend this product, especially to owners with dogs who love to chew.",3
1413,"My dog loves these and everyone I have shared with agrees it's a great snack. Why feed grains and ""dog bones"" when you can offer a high protein healthy snack that promotes good health!",3
1416,"As someone who has cooked for her dogs for 4 yrs now, I was not too happy to switch back to dry dog food when meat prices soared. I had previously given one of my dogs Blue Buffalo so I knew it was a good quality food. Most of the time, my dogs are eating Blue Buffalo dry dog food and always gobble it up. Since I'm comparing to the home cooked meals I make, I find the dogs drink a lot more water and have more stools which isn't fun for clean up. Otherwise, the dogs are maintaining a good weight and their coats look healthy with a supplement of Salmon oil each day. Overall, I'm satisfied with this product.",3
1432,This is one of the very few flavors my cat will eat. She digests it well and seems to enjoy it.,3
1441,"looking for no points but this has a funny taste, on weight watchers but prefer pb2 so will take the 1 pt value",3
1460,"Got this for my lab, who is far from a fussy eater.  Wanted to get her something healthy and not break the bank.  This seems to fit the bill.  Comes in a 35 lb bag so I don't have to reorder too often.",3
1476,"I used to buy CET's from the vet, but these are almost half the price & ship free with Prime. Can't beat that.",3
1487,we switched from the advance similac to the organic product thinking it would be better as we prefer organic foods ourselves. it was a disaster with our 2 month old baby getting constipated and progressively worsening her intake till she fell drastically below her calorie intake. we discontinued the product within five days and switched back to the previous similac and she is fine now. her feeding and calorie intake is back to normal,3
1505,This company has the best quality tasting baby food so I buy them all even though the packaging is kind of messy to scoop out of. This flavor is my little ones favorite and it is made of healthy quality ingredients. I've tasted all of their foods and understand why my little one gobbles this right down and spits out other baby food.,3
1508,"I've tried it with both my cats, several times. Every time they eat this, and other Whiskas Temptations products, they vomit within minutes. They LOVE it, they WANT it, it's CHEAP but it makes them puke, so, I'd consider this a bad purchase.",3
1511,be careful...even though this is listed under gluten free section it is NOT gluten free,3
1516,"I especially like like this on  Lydia's Organics, Kale Krunchies, Mega Green, 3 oz (85 g) .  I empty the kale into a container, sprinkle on habanero powder, put a lid on it, and then turn it over and over to mix the two.  Wow.  I've heard it's great with popcorn, too.  Whatever you do, just be careful how much powder you use.  I've been in a world of spicey hurt more than once :)",3
1546,This bread is a real treat. Dense with healthy ingredients. It is a real bargain compared to other health food breads. We are hooked !,3
1547,This stuff is so good I can't understand why our stores in the Wash metro area stopped carrying it.  I use it for marinade for fish and chicken.  The finished product tastes like a professional chef cooked the food.  I will always have at least 2 bottles in the house.,3
1553,"This is the first time I've used the coconut oil from Manila Coco Factory and I was so pleased with the taste, smell and overall incredible quality that I will buy more and recommend it to my family and friends.  I am so glad I tried it. I have been using coconut oil for several years and it has changed my life and health.  This oil ranks high in my book. Also, I liked ordering this product through amazon because they make it fast, easy and painless. Thank you for having this product on your site Amazon.",3
1565,"Originally, these were made in US. Now made in China ( see back of bag) ... advertised as natural,cage free, no hormones, no fillers, no antibiotics ...HUH? Not in China... I will not trust these as safe treats. Follow up:  My dogs vomited after they ate these. 3/09 original warnings from FDA 2007 re: chicken product from China... a follow up was issued by the FDA again on 12/18/08 to remain vigilant and of concern if fed to smaller dogs.  Update: DEC 2011 All chicken Jerky remains a problem according to the FDA (product from China noted again to be of concern) Some dogs made ill from chicken jerky product recovered with treatment and others have died. The email from my vet stated that the FDA would like you to report if you have a problem with chicken jerky treats.",3
1576,"When Pet Promise, a safe and healthy pet food, went out of business, I was desperately looking for another healthy food that had no by-products, rendered fats, meat meals, or outsourced ingredients. (You might want to check out what these types of ingredients can include - if your stomach can take it - but avoid commercial manufacturers' ""spins"" on this). Good books to get in this regard are ""Foods Pets Die For"" and ""Protect Your Pet"":  Food Pets Die For: Shocking Facts About Pet Food   Protect Your Pet: More Shocking Facts   My cats were completely unaffected by the melamine contamination tragedy of 2007 - which killed many pets, especially cats - because their Pet Promise food was one of the few brands in America that didn't use outsourced ingredients (and was never on the recall list - unlike some of the very expensive ""premium brands""). I felt so lucky that I had already switched to Pet Promise, a petfood company that bought ingredients only from North American farmers using sustainable agriculture and free-range livestock.  I finally discovered Halo's products, and was encouraged by the fact that Ellen DeGeneres, a devout animal lover herself, not only endorses it but also has become part-owner of the company. Their website also included a specific message written to us former Pet Promise users. So I went to my health-food store and bought some.  I was delighted to see that it had no by-products, no rendered meats, no meat meals, and that the label stated that all its ingredients are ""Made in the USA"", except the pea protein from Canada. Furthermore, the salmon in Halo is wild Alaskan, not farmed salmon (aka, pharmed salmon, full of antibiotics, etc.). Moreover, it is low in carbohydrates and even includes probiotics in the mix! Making it even more promising than Pet Promise!  But the ultimate test was whether my cats would eat it or not. Unlike my dachshunds, who would eat just about anything that hit the floor (they're really low to the ground, you know), cats are notorious for their persnickety eating habits. BUT THEY LOVE IT!!! Can't get enough! So I have to dole it out so they don't overeat! And after five months, their health and energy seem to be great.  Oh, and hi, Ellen - and many thanks!",3
1578,"I felt really good about being a good cat mommy and buying something of such quality for my sweeties... Too bad none of the would eat it, no matter what I did.  Donated it to the local SPCA -- maybe a dog will eat it.",3
1580,"I started buying this brand of food when my dog had a litter of puppies (I bought the puppy-lover's bag).  I loved that it has wholesome ingredients, and that ""meat"" is the first ingredient on the list.  Look through the bags of dog foods at your grocer and you'll see that meat isn't first or second, and then when you find it you'll find it only contains ""meat by-products.""  My pets have had a healthy coat & firm stools eating this brand of dog food, and you can't beat the price.  The added chelated minerals and natural preservatives create a holistic pet food.  I will continue to feed this to my dogs and recommend it to my friends as well.",3
1596,"I found these for much less ($2.50 + $2.55) at two other places here on amazon, do not buy from here, free shipping not worth it",3
1597,"I've been feeding liver biscotti for years. I was looking for a healthy treat without additives for my epileptic dog (additives can be a seizure trigger) and liver biscotti filled the bill. The ingredients are top-quality. The bite-size bits are perfect for training and don't muck up your pockets. The bite-size portions also make it possible to give rewards without adding pounds, which is a problem with other treats.  And for dogs with wheat and other sensitivities, there is an anti-allergenic recipe. Enthusiastically recommended!",3
1634,"Great food for my cat.  He always looks healthy, sleek, and shiny.  Has been his diet for 3 years.  The last time I ordered this food from Amazon it was around $11.  Why the big price increase?  Will look local now.",3
1639,"I have started buying a lot of organic food over the past year, and it dawned on me that perhaps my dog should be eating more healthfully also. When I look at the list of ingredients on regular dog food, it is downright nauseating! I bought some of this Newman's Own and my dog loves it. She usually gobbles it up the minute I put it into the bowl.",3
1642,"I just called up customer service and found that since October 2011, all the jars are BPA free. BUT...the jars manufactured before October,2011 are still available in the market. Usually all these products have a long shelf life as they are vacuum sealed. So the jars with BPA lining on the lids are still floating around in the market. The consumers cannot tell the difference. So what is the point in buying this when you do not know if you are giving your baby something that is BPA free or not??? This is very very disappointing from earth's best.",3
1643,So much better than other protein products in drugstores or even GNC. Taste great and doesn't fill up like other shakes do so you can work out after quickly. Relatively cheap for all the good things you get with it.,3
1655,"Ive noticed that my dog has had more frequent bowel movement than usual. He is on a strict schedule for potty break and has been very good on it for the past 4 years until i tried this food. Now he poops in my apt in front of us because he has to go so bad, like the poster above, its one hell of a laxative when my very well trained yorkie cant even hold it in",3
1656,"My 4 border collies expect one of these each night before bed.  I've learned how important it is to create regular routines to keep these active ""wired"" dogs calm, and there's no way I have time to brush their teeth each nite, even if they'd let me.  But this can get very expensive.  When I found them here at this price, I ordered tons.  Then went back and ordered more, figuring the price would increase to that on other sites.  It had increased a bit, but still a great price. Entirely Pets delivered a bit late due to supply problems, but that was okay since I had just received enough to last a month!",3
1664,"My dog became very ill (vomiting, diarrhea, excruciating pain) in mid-Oct and spent three days at the Emergency Vet - and cost us $3500! They ruled out a bunch of things and were only able to say that he might have Irritable Bowel Disease but the biopsy to find out for certain would cost us an additional $1800. He did recover (without the test) and came home and is on a special gastrointestinal diet now. However, I have to say that I had a large bag of these in my cupboard when he became ill and used them regularly as the treat of choice to get him in his crate. I can't say for sure that these were the cause but I won't be buying ANY dog food products (treats or otherwise) that are made in China. Treats made in the USA only for us!!",3
1674,"Let your puppy naw on these for a month each. They will last for months. Alot less expensive than buying them one at a time at your local pet store. Save, Save, Save! Only complaint I have is it would be nice if they had a beef flavor added. Ever the less, my Lab chews on these rawhide bones alot.",3
1692,"My dog absolutely loves these and she is very picky however I am returning them due to the numorous recent cases of illnesses and deaths occurring from chicken treats that have been manufactured in China. It is NOT worth the risk to me, sadly to say I will have to find another brand.",3
1703,"Used to subscribe to this item, as my dogs loved them, but I just found that they are made in china. I will never feed these to my dogs again or buy anything from the company.",3
1705,"This is, hands down, the best gluten free bread mix on the market.  If you're on a gluten free diet and make your own bread, you have to try this.",3
1712,There is BPA in the lids and company claims it doesn't touch the food so it's okey. Why do they even write ORGANIC 6 times around the lid? Not honest to their costumer. I wouldn't even give 1 star if l could.,3
1729,"When I got my miniature Labradoodle puppy, the breeder recommended getting one of these.  I am so glad I did.  This will entertain your dog for hours.  The inserts are a little expensive but well worth the price for the amount of time your dog will enjoy this product.  So far she has not been able to damage the ball itself, after 8 months.  For me that means it should last about two years or more before I have to replace it.  For a puppy/dog toy that is ""everlasting"".  I love it and highly recommend it.  Just a note: my dog is small and the medium size ball seems perfect.",3
1730,"This product, described as organic raw cacao powder from Peru, is clearly inferior to all other raw cacao powder I have had.  The taste of this product is definitely not as good -- this product has a bitter, muddy, thin taste as compared to the fuller, richer taste of the real thing from other vendors.  As soon as I tasted this product, which is destined for the trash bag, I understood why it was cheaper than organic cacao from other vendors -- it is nowhere near as good.  Spend a few dollars more and get the real thing.",3
1734,"Fine quality, but expensive.  You can find the same amount for 1/3 price at places like Trader Joe's.",3
1746,This is a very healthy dog food. Good for their digestion. Also good for small puppies. My dog eats her required amount at every feeding.,3
1759,"I actually was delighted to find this product, and my family and I loved the recipes made with it.  However it has sugar as the 2nd ingredient AND worse it has aluminum in it.  Why would I intentionally feed my family something neuro-toxic when I am trying to avoid gluten to keep healthy?  I sure wish those companies who jump on the GF bandwagon would keep health in the equation.  My kids bowel movements are gluten free too, but I wouldn't serve it to them for breakfast.  Just sayin...",3
1769,I had my dog on PetSmart's brand of food that is gluten free.  But it came in small bags and they charged an arm and a leg to ship a larger bag.  Chicken Soup got a great review from dog food review sites.  My dog eats it and seems to love it.,3
1776,"Ever since starting my diet/change of life a couple years ago, I started cutting out sugar drinks, and substitution with Crystal Light.  I dring a gallon a day, and it cuts down on unneccessary calories.  Prices on this is all over the place, but for me, this is the cheapest and the EXACT same as anything you would buy anywhere else.",3
1778,I feel good about the quality and mix it with canned PN food.  She doesn't care for it by itself but then she doesn't like any dry dogfood.,3
1780,"FDA just issued yet another warning for dog chicken jerky treats made in CHINA..... dog lovers, you NEED TO PAY ATTENTION!!!! We just threw our stuff in the trash......Yet another health article appeared on CNN online re: dog chicken jerky treats. I re-read the reviews on Amazon. I contacted Dogswell customer service and got a lengthy, very informative reply that said, "" A large number of our products are sourced and manufactured in the United States and only a small number of our treats, are made in China."" (My package clearly states made in CHINA --- so, did I buy that ""small number"" of bags??). I carefully weighed all the information and still do not feel comfortable. I believe the manufacturer cares a lot about dogs but how about keeping the business right here in the USA?  We just made the decision to stop ordering this product. Yes, my dogs like the treats but I cannot, in my heart, say I can serve them to my pups. I am unconvinced that this is the best option for my dogs.",3
1789,"I must be out of my mind to pay this much for almond milk. I meant organic almond milk at whole food and trader's joe is about $2 a piece. I didn't pay attention, I've always assumed that I could get a better deal from amazon. In this case, it's not. Lesson learned.",3
1792,"I love this canola oil. Organic canola is hard to find and this is pricey, but it's worth it to me. I'll be ordering again, soon.",3
