Text,Topic label
We have used the pork pouch on porkt chops...and believe it or not...we have used it on chicken.  Both were juicy and had a great flavor.  Easy to use without a lot of mess...you can't go wrong with shake-n-bake.,flavor
"Since moving towards a more natural lifestyle, I have found cashews to be in quite a few recipes, so I was so happy when I saw this great deal!",carbohydrates_meal
"The soup really tastes great.  It is so convenient to throw one in your purse to take for lunch, etc and it was a great buy!!",snacks
"Although this seems like a great product it is definitely not minced.  The cans say it is minced but it isn't, it is ground beef.  My cat ONLY likes minced.  Not chunks, not ground.  Although she will eat ground cat food sometimes, it has to be inviting and delicious, yet she just walks away from this.  I hate it when the packaging lies about the contents of a product.  The shipping was speedy and the value is great (as long as they deliver what the promise) now I am stuck with food my cat wont eat at all.",cat
"It's hard to rate and review a Cheez-It.  If you like the white cheddar or monterey jack kind, then you'll like this one too.  These are just a little bit milder.",snacks
The product was and is fantastic.  The people who made this possible by helping me be able to order this were absolutely fantastic!!!!!,carbohydrates_meal
"My otherwise healthy Papillon was doing great before feeding these to him.  He is normally pretty fussy about which treats he likes, so when I found these I thought I had hit a gold mine.  However, over time, I saw behavior changes (a normally laid back dog getting first hyper, then lethargic).  I took him to the vet and they saw that his liver and kidneys were being compromised in his lab work.  That's when I started looking into everything he was eating, and noticed that these are made in China.  I did not check for this initially because I purchased them at Whole Foods, and WF has guidelines before a food can get on the shelves.  I am concerned that while these treats may not have caused death, they are having an adverse effect on some pets.  Three weeks after I took him off these this food, his lab values returned to normal.  I noticed several other reviews here from pet owners with similar issues to mine.  I am giving them 1 star, because there is no button for 0 stars.",dog
"If this is as healthy as it is tasty then a great product.  A little pricey for only 15 servings, but that Organic Red Dutch Cocoa is delectable.",chocolate_milk_nuts_oil
"This is the brand I normally buy, but the price on Amazon is less than half of supermarket price.  I bake bread all the time, and the expiration date on these is February, 2013. Will buy again. Thanks Amazon for a very good deal.",grocery
"I tried Samu on a whim, thinking that it would taste like many of the other coconut water drinks out there (perhaps healthy, but not terribly tasty). To my surprise, Samu is FANTASTIC. It tastes fresh, has the right amount of sugar, and brings a subtle pleasantness along with it. The design is pretty cool, and my purchase supported an independent label. I highly recommend this product and am sure that I will continue to purchase it.",drinks
"I LOVE Green Mountain coffee.  I use it all the time for my k cups.  I got a sample of the Green Mountain Hot Cocoa and thought it would be the best.  I actually threw it out.  I tried several times to drink it.  It tasted bitter and like chemicals.  I have tried samples of the other brands of hot cocoa and this by far was the worst.  I was so surprised because I adore their coffee.  I personally would not recommend this.  Maybe it is the soy I don't know.  It just tasted very, very odd.  I still would recommend their coffees though!  Just to be fair I did add chocolate redi whip.  But I add that to all of my hot cocoa and it always tastes good.",coffee
I would never buy this cake. It looks horrible. Some of the fondant work on this seller's other cakes is shabby the piping is horrible...worse than a cake you would buy at the grocery store. The flowers look like red and green blobs. How can you possibly think you should sell these to people?,grocery
"so much less expensive than other brands.  not very informative packaging, though, and who knows if it's organic or what.  a little clumpy.  but hey - as far as having no-sugar staples in the house, you can't beat the price!",grocery
"This coconut water takes great!  I've tried many other brands, and this is one of my favorites.  And, I'm not sure why everyone is so worried about the expiration dates.  I just ordered two boxes from Amazon, and the expiration date is Dec 7, 2012 (so 6 months from now).",carbohydrates_meal
"Great product, but boy did I waste money buying this from Amazon. It only cost $1.59 in the local asian supermarket.",grocery
"Very tasty bacon, smoky sauce for eggs, hamburgers, non bacony items that could use some ""bacon goodness"". Hubby is thrilled. Not a spicy hot sauce. Cool that it's veggie friendly.",chocolate_milk_nuts_oil
"Popchips don't taste like a lot of the other lowfat salty snack options.  They are light in taste and big on crunch.  Great alternative to potato chips.  I'm not a fan of the BBQ flavor but I do like the sea salt & vinegar, salt & pepper alot and sour cream and onion.  Like the individual bags - perfect for on the go and lunches.",chips
I order this tuna for my daugter who is in Afganastan every few months.  She loves it!!  They are limited what is available to eat and this usually makes her day.,baby_meal
"This is the best product ever for making chili!  Delicious, simple and easy!  But this price is ridiculous!  We can get it for $1.12 at Walmart.",grocery
It is what I wanted. Loaded with tender dried fruit and nuts. I'll order again.,snacks
I used to order this product at 25 per box of 12 cans and now it turned into 50 dollars??? how did it double out of nowhere??,carbohydrates_meal
"This is a much better tasting instant tea than anything else Lipton currently makes.  It is not as convenient coming in the big jar vs. the individual packets but the taste is well worth it.  Lightly sweet, with just a hint of tea.  Highly recommend!!",tea
"I use SunButter as part of a program to lower blood pressure, and it works, but I'd eat SunButter anyway simply for the taste of it! If you love sunflower seeds, this is a product for you. Many people need the nutrients of sunflower seeds but can't digest seeds (folks with Crohn's Disease, ulcerative colitis, diverticulitis, for example). They can, however, enjoy the taste and nutrients of sunflower seeds with this product. I but this in multiples because so many friends and family members become hooked after trying a jar at my house! It tastes best (in my humble opinion) on toast.  It is richer in healthy oils than other spreadable products, but I stir it up as soon as I open a jar, then refrigerate it. The oil doesn't separate again (although I do give it a quick stir with a knife before spreading it on toast).  Highly recommended.",chocolate_milk_nuts_oil
"It saddens me to say I had to return this item.  The item's page specifically said the Calamares were packed in Olive Oil.  However on the actual boxes the ingrediant showed it was packed in another oil....an unhealthy oil.  That was the bad news.  The good news is Amazon, as usual, was gracious and professional in allowing me to return this item which is considered to be 'not returnable'.  That is why I buy everything online from Amazon.com.  They are the best.",chocolate_milk_nuts_oil
"Nice smoky taste, which I like. I am having a hard time eating enough protein, so I thought this might help. It is soft (as commented on in other reviews), not the traditional pull with your teeth kind of jerky. I will be making a few concoctions with it - chopped in a bean salad, and crumbled on a baked potato.  Thanks Amazon for the gold box special so that I could try it.",carbohydrates_meal
This tea is truly from the highlands in Kenya and tastes great.  It is refreshing with a great flavor.  The packages was delivered on time and intact. We usually drink tea (with milk) in the evening and this tea adds to the relaxation after a long day.,tea
"My daughter loves the food, and I like it even better because it's organic and Amazon has the best price.",grocery
I was worried after ordering this product since so many reviews complained about dented cans but I ordered when the price was right and took the chance. Out of 12 cans only one was dented. The expiration date on the cans I received: 2014. Very happy with the quality of this pumpkin.,grocery
WE USE THIS WITH CHICKEN TOFU WORKS WELL WITH EVERYTHING WE HAVE TRIED.  GREAT ON ROMAINE LETTUCE AN ADDITION TO THAI NOODLE SOUPS,dog
"I made these Brownies for a function I was attending and didn't mention they were Gluten Free. I made two batches and they all went! I'm not too crazy over most GF items, but this is one of the best. The price on Amazon is much less then the price in supermarkets.",grocery
Nice to see more than one flavor in a case. My cat really likes this one. Likes the extra gravy ones the best. Wish they sold them in varriety packs. They use meat by-products in their food. I could not get my cat to eat any thing else. She did not like the natural food. Up to you.,cat
"This is a mix of apple, grape, tangerine, orange, and acerola juices.  Taste is obviously subjective and that can be seen in the reviews. I like the flavor but will try to describe it rather than raving or ranting about it.  The tangerine is the dominant flavor. However it is the taste of a very ripe tangerine or, perhaps, a clementine. There is that slight alcohol or medicinal overtone to an otherwise good flavor. I could see people not liking it while other do.  Each can has 34 grams of sugar, 100 vitamin C, and 20% vitamin A and not much else. These aren't nutrients that are otherwise hard to get so this isn't necessarily a healthy alternative to regular soda. On some level (e.g. producing fruit instead of sugar cane) it might be attractive to some.",drinks
"You just can't beat the taste of the original Dubble Bubble Gumballs! It really doesn't matter that the taste only last a minute or so, but that is why I bought the tub! The  tub by the way is very convenient  and was shipped to me in A+++ condition! If your longing for the classic taste go for it! You will not be dissappointed!",carbohydrates_meal
"So as soon as the delivery guy gave me the package I opened it ready to eat some gummy bears and all I got was a big goo of gummy bears. Due to the heat of the delivery truck it all melted into gel. Of course it is not refundable so now all i have is a bag a liquid-multicolored goo. thanks for making me throw away 15 dollars. Good game amazon. So think about if its summer or kinda warm, stop and wait till december.",chips
"I tried Nature's Path Crunchy Vanilla Sunrise courtesy of Amazon Vine and really enjoyed it. There's lot of variety in the cereal, with all sorts of granola and cereal-type pieces. I'm not skilled enough at forensic cerealogy to identify all of them, but I do know enough to say that they all tasted great. This is a great breakfast treat, and it even works as a snack if you are so inclined.",snacks
"This Honey Granules is tasty and a welcome alternative to Cane Sugar. I use it in my morning oats (steel cut oats), Bird's custard and Tea. One or two teaspoonfuls go a long way. It is better stored in the refrigerator. Consider it in place of over-processed store bought cane sugar.",snacks
"I eat oatmeal almost every morning in the fall and winter, this is by far my favorite variety pack. I stock up when it is on sale because I can go through a box a week. The variety pack is nice because it keeps it from getting monotonous. Peaches and cream is the tastiest and nothing beats hot oatmeal after shoveling snow or walking the dog.",dog
"Our family really enjoys this shells and cheese. I love the convenience of Mac and Cheese, but usually the flavor is horrible. Annie's tastes great and is better for you. Can't beat that.",flavor
fantastic!you can not beat this taste and you can not resist to it only one if you are spice lover,carbohydrates_meal
"These can be hard to find, and taste GREAT- so good that Amazon can deliver them so I dont have to worry about finding them or running out! Packed with protein and NO SUGAR! Check out [...] for more details!",snacks
Nuttzo makes great nut butters. Their chocolate version is like Nutella should be--less sugar and other crap. Delicious and super-nutritious.,snacks
"My baby LOVES this stuff! I don't like peas, but I tried this once and it was not bad. I add cereal to make it thicker (my baby likes a paste-like consistency, always has), otherwise it is more like a medium-thick puree in consistency. I would absolutely recommend this product.",baby_meal
"taste nothing like how cocoa should taste, i'll never touch this again, i'll be trying the swiss miss cocoa maybe better luck",chocolate_milk_nuts_oil
My daughter really likes 5th Ave candy bars and they are hard to find in our area. Amazon  has them and they came quickly. Thanks for the good service.,snacks
"I had used these smaller jars of honey while on a trip in France a few years ago. They were in the hotels with the breakfasts. I don't use honey very often and the larger jars I purchase at the grocery store end up going to waste. These little jars are perfect for me. The flavor is not too intense and the size is perfect for my use. Plus, they bring back memories of a wonderful trip I took to a country where I grew up.",grocery
Easy mix.  Great taste.  Works well with my bread machine and makes large loaves.,carbohydrates_meal
"I purchased these to give to children who come to my place of business.  When they arrived, it says clearly on the back of the individual wrapper ""MADE IN CHINA.""  NO WAY I'm giving these to children if they were manufactured in China, following the whole poisoned pet food debacle.  The fact that these are made in China needs to be highlighted much more clearly.",dog
"I find that even with the gain on maximum, the volume is not very loud.  I use it with a Shure SM57 mic and my Macbook (using Audacity).  One must be very close to the mike and speak somewhat loudly.  When I use the Shure mics with a mixer (the ""analog"" way), there are no volume problems.  It is simple to set up, being almost ""plug and play"".  You have to choose the input source.",baby_meal
"I tried couple of green tea but I like this green tea very much, great taste sweet smell will order more soon :)",tea
"I saw this tea from my friend's room and asked for a couple. She has the Super Slimming tea and the Detox tea. I usually combine the two. It made me go to the bathroom more frequently than usual, but I feel much relieved like more refreshed. My pimples went away and my back acne is non-existent. The store in my area stopped selling this kind of brand, sucks! I have to purchased it on-line now.",tea
The packaging was intact and all but when I opened the box I found that the greenies were stuck together and wouldn't break apart (even when I tried smashing them against the concrete). At some point they must have been moist that they had become so cemented together.  It is a struggle trying to pull one at a time out of the bag and they break apart. Not exactly what I wanted.,chips
"Well, I am neither British, nor British-born, but I absolutely love Marmite.  It is an acquired taste and one that produces very strong reactions indeed!  Their ""Love It Or Hate It"" ad says it all in fact.  As a proof of this, I have two dogs: one loves marmite sandwiches, the other one starts sneezing when she feels the smell of it.  My recipe for the perfect breakfast: marmite soldiers and soft boiled egg. Delicious!",dog
I bought these years ago at Walmart and then they stopped carrying them.  I was searching the internet and found them at Amazon.  We ordered a box of each.  I like the spicy and my husband likes the orginal.  A learning process will be a sure thing until you figure out how many minutes for your microwave.  They are great and we love them.,carbohydrates_meal
"My dog loves chicken breast treats. That is, until I bought these. I'm sure this is simply a matter of taste. I don't know if the additives smell different or what's turning him off but he'll pick it up and then just drop it. He refuses to eat them at all.",dog
"My daughter and I love the taste of Big Train Vanilla Chai, it isn't too spicy like other Chai's can be.",chocolate_milk_nuts_oil
"My dogs loved these treats!!  Recently my 9 yr old hound that has never been to the vet got sick.  Couldn't keep anything down and after 3 days of this we went to pet emergency.  $1200.00 later it was concluded that it was something digested.  Not possible, I spare no expense when it comes to my 3 furry buddy's!  I grabbed the bags of treats and sure enough, MADE IN CHINA.  Went to FDA web site in 2012 and they said chicken from CHINA bad but no recalls yet.  DOGS have been getting sick from chicken products from china, advised not to buy.  Called company and no return call. Trashed them all!!",dog
If you use the Dolce Gusto machine Amazon is the place to buy the coffee. You'll get the best price and super fast shipping. And if you setup a subscription for the coffee you'll even get a better price!,grocery
"This is a very tasty product.  This is my first time trying this, and I am glad I ordered it to see how it tastes.  As a product I'd order it again.  One odd thing though that will cause me to lower this rating from 5 stars to 4 is that the listing here says a pound, but on the label 16 ounces is crossed out and 14 ounces is written next to it.  I didn't weigh the container to confirm this, but if it is 14 ounces, then then they need to update their listing to show such.  Since I consider shipping to not be part of a product review I won't lower my star rating for this, and consider this to be just a mention of this then but the shipping was SLOW.  I ordered it on June 20th.  A USPS tracking/delivery confirmation number was generated on the 21st to be fair, but it took until July 5th for me to get this.  Even taking into account that there was a major holiday July 4th, that just seems too slow.  Everything was packaged well enough (although without anything like a ""blue ice"" pack to keep it cold for summer shipping...) but just took a long time to get here.  I do suspect the order wasn't truly shipped until the week before the July 4th weekend, despite a tracking number being generated on June 21st.",grocery
"Not my favorite, but for the price great product and It's handy, stores well and works well in coffee and other foods. I have added distilled water and used in my cereal. Straight is fine, but I am calorie conscious, so I prefer to add a little water. Organic Valley is the best, but for obvious reasons it cost more.",grocery
"While these are expensive for the calories, they are one of few foods that can actually be eaten before strenuous exercises such as biking. I also like these at 2am when I am rolling out of my sleeping bag to summit a mountain. Very tasty indeed.",chips
"This is my husband's FAVORITE soda. Has a mild fruity flavor similar to Manzanita Sol, tastes like a little bit of heaven. I can't find any stores in my area that sell it but I have had good experiences buying it off Amazon. Just remember when you are buying to pay attention to the shipping weight as some of the distributors use a mass picture of a 12 pack but will actually be selling a 1.5 litre. Shipping weight for a 12 pack should be around 10lbs. Oh and Guarana comes in many flavors, but Guarana Antarctica is usually the most popular/favorite.",flavor
Have to hide these from my daughter.  Very good!!  Fast shipping and a good price.,grocery
"Length:: 0:26 Mins   The expiration date is 21 months from the day I bought this product. The tuna, tomato combination is delicious. This is one of the many items I re-order on Amazon every month or so. edit: added a short video, so you see what this combination looks like.  I was wearing one of those headlamps, but I didn't do a good job focusing on the tuna. I should film it over, but it doesn't look like many people view this product anyway.",grocery
"These microwave pork rinds are quite tasty for them to be cooked in the microwave!  My husband and I love the hot & spicy flavor better than the plain because it has more flavor.  The only drawback I see to these is that if you have an older microwave or one that is not as powerful (at least 1100 watts), the pork rinds do not cook as well.",flavor
"I bought this after my local coffee house went out of  business and it helped me so much with the transition to a coffee free world.  The mocha mix has a lot of sugar and ingredients I'd rather not have on a daily basis, but oh, it tastes wonderful, so for an occasional treat, it's awesome.  I add a small amount to a healthier protein shake and it makes for a great desert.",coffee
Very good tasty.It is a great feeling to have it while i am watching the Crayon Shin-chan. And I think someone will share my feeling.,chocolate_milk_nuts_oil
"I've tried other nut butters in the past, but couldn't get past the grainy texture and the ho-hum taste. This one changed all that! I LOVE crunchy peanut butter, and this crunchy almond butter did not let me down. Very creamy texture (no graininess AT ALL)with a robust nutty flavor, with nice substantial almond pieces throughout. It works well in a dip I make, and is wonderful in sandwiches. It spreads easily and thankfully isn't separated with a layer of oil on top like other nut butters I've tried. This product will replace peanut better in my house! My favorite lunch is an almond butter and blackberry jam sandwich on pumpernickel bread...drool....",snacks
Not too sweet.  The best K-cup hot chocolate I've tried thus far. The kids loved drinking and making the hot chocolate.,chocolate_milk_nuts_oil
Lipton French Vanilla is hands down one of the most delicious black teas available - I am thankful I can continue to purchase it through Amazon since it is no longer available in stores.,tea
"Took a while to arrive and the box was kind of dingy, but it was well worth the wait.  Nice kick for coffee, sugar free ice cream, and as flavored sweetener.",coffee
Great taste! For years I bought another lemon product (can't remember the name!) that I was very happy with then happened to come across this product and wow! it was even better so buying it regularly for last couple of years. Use mostly in iced tea.,tea
"Why in the world would Amazon want to sell an item and say can be ingested,  when it clearly has ingredients that can cause cancer. Wish every state would wake up like California and ban all these cancer causing things.",carbohydrates_meal
"First of all, the tea is gross. It tastes nothing like bubble milk tea. secondly, the seller must know this product is less than expected because they sell it in incriments of two (2.2lb) bags. NOW IM STUCK WITH TWO BAGS (4.4LBS) of this junk. I want my 30 bucks back.",tea
"This was a good purchase. Tastes good, pretty colors.  Seems to go a long way.  I used at a family reunion with a bunch of kids and they raved about it.  I hope what was not used holds up for next year.  I put it away so as not to be tempted.  Very happy.",chocolate_milk_nuts_oil
"I think these taste pretty good. There are lots of nuts & and a few raisins in these slightly bigger than bite sized cookies. You get 54 cookies for the price, so it is sort of pricey but they use quality ingredients so it is probably worth it.",grocery
"Best Energy bar ever...healthy, tasty, & less than 4 ingredients.  What could be better than that.  Great taste too.",snacks
You can't beat this deal! 3 Boxes of 16 K-Cups for little more then $20. No other store can even match that price for Hot Chocolate K-Cups. Your normally going to be paying around $12-$16 for 16 K-cups alone. This package give you 48 K-Cups for a great price.  The Hot Chocolate itself is great tasting and can be used on mostly all settings for the B70 except for the travel mug. Low in calories and great tasting. Defiantly a must have if you own a Keurig brewing system!,grocery
The product taste great for a Meal Replacement Powder. This works for me as I work and go to school fulltime and have less time cooking or preparing food. It satisfy my appetite for 2-3 hours.,unknown
"This power really gets me ready to workout without making me jittery. I do find that I can workout a little harder, longer without feeling exhausted. Love the taste, too.",baby_meal
"I like strong coffee, but I don't want it to taste burnt or have an acidic after taste. Caribou Coffee's Mahogany is full bodied with a nice balance of dark notes and acidity.  It's one of my ""go to"" coffees when my favorites like Coffee People's Wake Up Call are out of stock.",coffee
"My wife found this coffee in a local grocery store and it is great tasting coffee. However, the local grocery quit carrying it and we were able to find it at Amazon. We started ordering and it has so far been a good experience.",coffee
"I love chai and the price was right so I bought this thinking, ""how different could it be from the Celestial Seasonings spiced chai I bought recently?""  Big difference, this tea has no flavor.",tea
"Our kids love them and I've been known to sneak a few here and there too.  All natural/organic ingredients, names you can pronounce and know what these are made out of, no hydrogentated oils or high fructose corn syrup.  It's nice to have the variety of flavours too.",chocolate_milk_nuts_oil
"You can add ground turkey to this and it tastes wonderful! I wasn't a big ground turkey fan until I tried it with this mix. If you don't have ground turkey, you can boil a chicken breast with skin in the 7 cups of water, then discard the bone and skin and add the mix. I've made it both ways and they're both good. I also tried it with ground beef but like it with turkey the best.",carbohydrates_meal
"This is a great deal for the amount of pretzel packs that are given. We love these since they're only 100 calories each and perfect for a snack, pair with a sandwich, or just to stick in your purse if you get hungry.",snacks
"I absolutely love this cappuccino! I had my doubts, but they were proved wrong! I myself have a sweet tooth and I was worried that this product would taste too much like coffee and not enough like a cappuccino. But thankfully, I was worng and it had the right blend of both. I had 2 cups the first day I bought it! Shared it with my family, they loved it too!",coffee
"This is my wife's brand of choice for decent, not too expensive espresso.  It's hard to find in stores around here, so buying on Amazon is a really nice option, especially with Prime.",grocery
Please stay away from artificial sweetners.  Some of them actually change the shape of human cells.  this has an artificial sweetner,drinks
"For the past 5 years, my husband has been experimenting with making whole grain pancakes. He is constantly trying new whole grain pancake mixes out on the family. We were visiting some friends in Brooklyn when he discovered the Kodiak Cakes at a small deli. He bought the box and made them for us and we couldn't believe how amazing these whole grain pancakes are. They are super tasty and made with amazing ingredients. Hands down the best whole grain pancake mix I have ever had. We bought 12 boxes to start giving away as gifts when we go to someone's house (instead of giving a bottle of wine)!",carbohydrates_meal
I bought these thinking they would be a handy emergency meal but found that they have a great taste.  I have tried adding a little hot sauce and a little Worcestershire sauce. Wow. Even better. The 8 oz cans are very convenient. I recommend these to anyone wanting something smaller than the usual 15-16 oz can.,chocolate_milk_nuts_oil
"The taste of Gloria Jean's Butter Toffee is so wonderful.  As soon as it begins to brew, you can smell it throughout the kitchen.  The taste is deep, rich, and sweet!",snacks
"This drink is very, very sweet, and only mildly carbonated.  I don't drink soda, but i do occasionally like bubbles in my drinks. I had some hope that Switch would be a nice bubbly fruit drink to fill this need, but it's not. The ingredients may be all-natural, but it's still syrupy, and has an odd aftertaste that i think is from the added vitamin C.  For regular soda drinkers, the sweetness may not be as offensive, but for anyone expecting something that tastes like sparkling fruit juice, this will be a disappointment. I'd still choose this over an orange soda, but i'd choose to have nothing at all rather than this.  Also, note that the cans are only 8.3 ounces each, smaller than normal 12oz soda cans.",drinks
No where in the description does it mention that this is a flavored coffee.  By the name I thought it was a Jamaican Blue Mountain blend but its flavored with a weak tasting hazelnut.  Not very good,coffee
"Not only is this a great deal, but the pineapple is delicious. Emerald does a great job, and each piece looks great and is nice and juicy.  I would just warn people to be aware of the sugar content, because there is 20g per serving.",snacks
"Are these people crazy or can I not multiple properly? This is $43 for 24 small cups of peaches.  That works out to $7 for the 4 pack.  This 4 pack cost about $3.50 in a grocery store in the states but because I'm deployed I'm suppose to pay $7 for it?! Not happening. Netgrocer.com is $4.00; higher than a grocercy store, but cheaper than this!",grocery
"Overall I was not happy with the crumbiness of these cookies. They were way to fragile and crumby. There is just too many crumbs in my bed, how am I supposed to sleep like this?",snacks
Saves us a lot of money getting the refill packs than buying from the local store. we go through a lot of coffee and this is the only kind the boss likes so its a win-win.,coffee
"Using 8 oz water as the directions state made the cocoa much too weak. It was like hot water with a few drops of chocolate syrup. Using 6 oz made the cocoa much too sweet, and still too weak in the chocolate department. It uses sucralose as a sweetener, which gives it a very intensely sweet flavor. This may not be a problem for those who like very sweet things or don't mind the taste of sucralose. Unfortunately, I'm not one of those people.",flavor
"Slow As Molasses, Light and Mild, 11-Ounce Containers (Pack of 6)by Slow As is a great product . I love the taste and smell of this Molasses.",grocery
"the dried blue berry are a little chewy but they taste great. I add them to my Special K in the morning. And talk about a great BM, this will do it. In fact if you eat to much... well never mind, just dont east to much without eating a bunch of cheese afterwards.",snacks
I stopped in the Cayman Islands and fell in love with this rum cake. It makes a great gift too.,cat
"Tasty stuff - no complaints, other than I wish you could pick amongst the 4 selections, and perhaps avoid the ""Peppered"" flavored one, in favor of a different one.",chocolate_milk_nuts_oil
Many people are buying this food believing it is safer because it is made in New Zealand. It is now made in the US by Performance Pet Products. I have been feeding this food to my cats since the recall horror of 2007 and prior to the change it was excellent food and I was thrilled with it. Since ZiwiPeak has been switched to canning in the US it has been a nightmare. Several times in the last year I have opened the food to find it is a green or blue colour. I had to return those cans because it made both my cats vomit and have loose stools. Also recently I have found large sharp bone pieces are present and very large strange chunks of greyish pink material that looks like connective tissue. I've contacted the US distributor twice but they have never replied. A batch I got this month with an expiry date of 2014 has caused severe vomiting and shedding with both cats who were previously healthy.,cat
"I had been making my own homemade taco seasoning, but it is time consuming.  Being health-conscious, I didn't want to purchase any more products that contained ingredients I couldn't pronounce.  I am glad I found this taco seasoning as we cook taco/burrito meat generally about once each week, if not more.  Organic is best and the taste is wonderful.",grocery
taste just like reg animal crackers. i love them.. tried them from the grocery store first in the Mexican food section.. they are delicious,grocery
This is the best-tasting brown rice I have ever had.  Kind of a nutty flavor.  This is the only rice I have ever had that tastes great all by itself.,flavor
I am on my third or fourth bottle.  Am not sure how well the health benefits are working out but I really like it because it adds flavor to different drinks.  I usually add a little bit to my orange juice or water once a day to give it a nice flavor. It probably taste good because it's mostly concentrated pomegranate juice.,drinks
"I love this oil, it smells great, it works its magic, it's great for babies, it's great for moms. If you use cloth diapers it's awesome. Strongly recumbent it instead of all those products full of chemicals like Johnson&Johnson stuff...",chocolate_milk_nuts_oil
"First I ordered a case of Loma Linda Vege-Burger.  It was disappointing--a whoooole case of disappointing.  I thought that my memories from youth of how good canned vegeburger had been must have been overblown.  Then I tried this Worthington Vegetarian Burger.  This is exactly what I remembered.  The big problem is I can't stop eating it.  I love eating it straight out of the can!  The texture is great, the flavor is great, it crumbles nicely--easy to use.  Calories are moderate as well.  Good imitation meats help me resist eating the real thing, and this product is perfect for me.",flavor
Very tasty crackers (especially for GF). Not many crackers in the box but if you're buying GF products you probably already know that. My whole family likes them. I bought a couple of cases last time to save money on shipping. FYI... they make a great substitute for bread crumbs in meatloaf and parmasean chicken.,carbohydrates_meal
"Usually, healthy food is hard to swallow. Not these, fresh, crunchy, delicious pumpkin seeds. I switched from potato chips and my wife tells me they are good for the prostate. What do I know? I'm taking her word for it.",chips
These taste really good. I have been purchasing a different brand and these are very similar in taste and texture. I agree with the other reviewer regarding ordering in the summer. There is no insulating packaging with ice packs so they will melt in warm weather like all chocolate food items. Order in cold weather and buy enough to last!!!,chocolate_milk_nuts_oil
"Great product, with nice big chunks.  Not like other granola that gets broken into little, itty bitty pieces.",snacks
I'm very pleased with this dog food.  Haven't ordered anything else for my dogs since I bought this.  My lab and my malti poo both eat it happily and I'm happy that it is healthy for them.,dog
"Length:: 1:04 Mins   Additionally: Doesn't state ""100% grass fed"" but I'm not so sure such a products exists? This product is certainly the best alternative!",dog
"These are by no means low-cal, but they have 20 g protein and taste really good, better than a lot of the vitamin-tasting bars I've had.  They are huge, so I half it and eat one half now and the other later on or another day.  I'm eager to try the triple chocolate flavor.  The sugar grams is 38 per bar...that's why I only eat half at a time.  Fiber is just 2 grams per bar.",snacks
"I've loved this tea eversince Starbucks sold it in select stores. Now that they've stopped I needed to find it elsewhere. Please continue to sell Tazo Lotus Green Tea, as it is hard to find, and very much appreciated. Very quick and excellent shipping. Thanks again!",tea
"I'm not an expert on macaroni cheese from a box. I love the real thing, but it is time consuming. I've tried Kraft Macaroni Cheese, but I wasn't impressed. I read the good reviews for this Annie's product. I wanted to get the subscription to save money, but 12 packets was too many to buy, when I didn't even know if I would like it.  I went to Walmarts and was lucky to get a packet, they didn't have many. I just compared the prices, in Walmart it costs $1.62 a box. On Amazon with the subscription, a box costs $1.23, that's a big saving.  I made it yesterday, and mixed in a little grated mature cheddar, after it was cooked, then put it under the grill to melt the cheese. I was going to eat half and heat the rest up today, it was quite a lot for one person. It tasted so good, I ended eating all of it! If you like mature cheddar you'll probably like this. It is great with ketchup on or slices of tomatoes added with the cheddar before grilling it. It tastes almost as good as the reat thing.  I ordered it on subscription yesterday, I can't wait to try it again.",carbohydrates_meal
forget cheetos! these are the best ever!  same price (or less if on sale) and better for you.  I could eat a bag by myself but the kids beat me to it!,grocery
Refer to the picture I posted above.  The bar is half the size you think it is going to be...It is literally a two-bite bar.  Very deceptive advertising.  That and the fact that they are ridiculously expensive is the reason for the one star.  My 10 year old son ate one and didn't like them. I ate one and agreed as did my husband.  Couldn't give it away!  Everyone has different tastes but these are no tasty treat as far as I'm concerned.,snacks
"I didn't like the Bob's Red Mill golden flax seed because it had too many pieces of stems and dark, discolored flax seeds in it.  I thought the price, compared to some other sellers, was too high.  I will not purchase this product again.",grocery
this is a really good thing to do if you drink coffee and use creamer. The price with subscrib & save saves you almost a 1.00 a container. try it you'll like it and its deliveried to you,coffee
"This is my family's favorite brand of wheat free gluten free cake mix. This brand is moist, tasty and closer to the traditional cake mixes  people are used to. Namaste products are the best in my opinion of what's available out there in health food stores. Try it! You won't be disappointed.",healthy food
"Got this shipped to the office and have been eating it for breakfast.  Its healthy, its tasty, and its cheap.  Beat that...",snacks
"I was quite excited to try these cocoa roasted almonds out. I love almonds and I love chocolate. And most reviews of this product imply that you get your fix of both, without the extra sugar. Well there's definitely a whole lot less sugar in this thing - it tastes pretty bad to me. And I was quite shocked. I guess I need at least a little more sweet. But I'm shocked because I'm not THAT much of a sweet tooth. It's the bitter after-taste that really bothers me with this product. I really couldn't take it. So just fair warning to those who might think this is going to be a great combo of chocolate and almond. Think again! This is really just cocoa and almond, and, for me, that left a very bad taste.",snacks
"It does not taste like pure coconut water,Its taste like some drink with coconut flavour. I wouldn't prefer these bottles instead i would go for zico smaller packs. they taste better than these bottled drink.",drinks
"I have tried about 25 different K-Cup flavors, and this is my favorite.  It has a wonderful aroma, and just the right amount of Hazelnut.  Use the subscribe option, and this is a deal that can't be beat.",flavor
"I love these crackers and keep them on hand all the time.  They are great for soups, cheese and cracker snacks, to spread peanut butter on,  just plain, or ..... They are like chips ... can't eat just one !! I have them on subscribe & save and they always arrive safely and on-time.  A bit of trivia: our parrots love them as snacks, too !!",snacks
